N,fstLidL,Cc_first,Cc_last,Cc_middle,Cg_first,Cg_last,Cg_middle,L SQUID um,d,FREQ1 GHz,FREQ2 GHz,KAPPA MHz,T1_PURCELL us,TPHI_CHARGE us,G_COUPLING MHz
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.020088663153305576,4.990010932225057,18.756816094608418,0.0009198881654966583,24.18328857037927,0.00010149564012218595,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.024889660212044785,5.132102693281586,18.756870695551665,0.0009799399922525002,22.76247415668639,0.00011209035040002797,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.030838049338743966,5.333536892266018,18.756951605152086,0.0010694978957380156,20.893200044199126,0.00012687135838141946,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.038208046189340886,5.611836399428098,18.757070395878664,0.0012022243427786108,18.57490106740755,0.0001482064738908435,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.047339401321103994,5.985444125170334,18.757243315875883,0.0013980722852383262,15.896721829323484,0.0001804012946093991,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.05865306240301117,6.472174979828925,18.7574934305005,0.0016869184100036809,13.038869790273445,0.00023174747169446311,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.0726705795435964,7.0877691104212674,18.757854223623628,0.0021152549416600815,10.230146328158044,0.0003191296671264979,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.09003814830529722,7.844808899758984,18.758375942237258,0.0027592303658378354,7.679522360776168,0.00047897484378408466,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.11155639876771924,8.752163003027889,18.759137595691822,0.0037521159398697054,5.52058970834927,0.000795218502654273,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.13821730389018025,9.815206306202727,18.7602720060378,0.005348492628315862,3.795303479216511,0.0014772590782820402,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.17124990861751013,11.037088908807824,18.76202465318915,0.008095545707832403,2.4739915342750587,0.0030989736449934533,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.212176987801808,12.420898752844591,18.764913595352837,0.013379066105177164,1.491155285883102,0.007410334510648955,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.26288524482193754,13.971668772085179,18.77026661035967,0.025688875930891267,0.7790874420348197,0.020424762864734557,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.3257122869971348,15.695491926812748,18.78281292482185,0.06739726688013481,0.2934238439368467,0.06576562554132845,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.4035543872869771,17.571705287181217,18.8388448174316,0.4536323110252425,0.033050123537811074,0.25128917613867635,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.7,0.5,18.65436708495818,19.903980131338198,6.0128376759698465,0.03850845690843696,1.160043655879924,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.001,4.112759839819359,18.755033963220622,0.000527044773424608,41.60091021835978,7.895748541174557e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.0012389903709420908,4.1133917757253835,18.7550341273515,0.0005272198127518314,41.58848863534475,7.945699210465627e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.0015350971392872196,4.114361386164769,18.755034379244254,0.0005274884550142617,41.56943578370437,8.008086918534518e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.0019019705740376145,4.115848720622102,18.75503476577438,0.0005279007053438159,41.540224239750245,8.086154505430978e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.002356523227047805,4.118129310316984,18.755035358782745,0.0005285332071983752,41.49546733397724,8.184067673963196e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.002919709587213616,4.121624103098793,18.755036268279575,0.0005295033503938906,41.42696223700518,8.307217649801917e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.003617492064504977,4.126974581090819,18.755037662505316,0.0005309907477092686,41.32227149336792,8.46264313584619e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.004482037834881091,4.135154533440076,18.755039798244024,0.0005332696404009191,41.162661958286265,8.659628535368191e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.005553201719615808,4.147633584632875,18.755043066270265,0.0005367577579611871,40.92020609014145,8.910568375965687e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.006880363458503046,4.166610241394152,18.75504805866754,0.000542088802609839,40.55392535607028,9.232244721593607e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.008524704073667096,4.19533059253374,18.755055666846957,0.0005502187066891654,40.00515885456598,9.647767826522132e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.010562026262404352,4.2384962739459,18.755067220868256,0.0005625780596812912,39.19312855895394,0.00010189630133189317,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.013086248836756471,4.302731989897597,18.755084681319953,0.0005812853571241905,38.0132864250135,0.00010904731644895087,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.016213736300493404,4.397021090893053,18.755110894098365,0.0006094374213782203,36.343548692899105,0.00011863100511954588,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.020088663153305576,4.532938948856955,18.755149918075368,0.0006514986064186949,34.06571868245603,0.00013173903436853983,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.024889660212044785,4.724471567608024,18.75520744357177,0.0007138292464527873,31.1072062681178,0.00015016401977459545,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.030838049338743966,4.9872848239483165,18.7552913482927,0.0008054448087916307,27.495762030321973,0.0001770242645301174,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.038208046189340886,5.337527878123137,18.75541249404921,0.0009391981843349425,23.398974911534555,0.00021807190130288526,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.047339401321103994,5.790470757154122,18.755585947018478,0.0011337475665322695,19.11104070209835,0.0002845383728086767,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.05865306240301117,6.3593021296782055,18.755832918102058,0.0014169789610305758,14.975933878867814,0.0003996133936153163,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.0726705795435964,7.054284360248919,18.756183969150197,0.001832243993791447,11.284649898855273,0.0006140925500559239,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.09003814830529722,7.8824164505324,18.75668469325293,0.0024505474605640938,8.204352608123129,0.0010471662881704781,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.11155639876771924,8.847853435947036,18.75740678745838,0.003396629085247452,5.768500691190449,0.002002756494423364,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.13821730389018025,9.953291216386575,18.75847188972354,0.004911066411683417,3.9141933864388605,0.004335005564099845,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.17124990861751013,11.202079112560282,18.760108540184333,0.007518772948498023,2.534232272936318,0.010722981012190018,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.212176987801808,12.600199011808465,18.76280878039129,0.012576240516872344,1.5195377269724337,0.0306677509273283,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.26288524482193754,14.156963786476657,18.767865327643907,0.024611343324504834,0.7849765417061848,0.1028388205974118,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.3257122869971348,15.882391201360335,18.780085824714316,0.0675285469763769,0.28469808594765555,0.4109528974068499,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.4035543872869771,17.75257484866999,18.841795305380632,0.5499234283192663,0.02516288293775337,1.9935435447491476,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.8,0.5,18.675502155115353,20.06619195408987,6.166248372790263,0.05520861289698298,11.9875913477986,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.001,3.659121468121107,18.753775169364797,0.00036523161179005046,59.890308018644035,8.945199339192782e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.0012389903709420908,3.6600214276153586,18.75377535066693,0.00036542261926000933,59.86204188703367,9.016958390970455e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.0015350971392872196,3.661401876318347,18.75377562886679,0.00036571571959576987,59.818706872864816,9.106771283503509e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.0019019705740376145,3.6635184690298077,18.753776055657557,0.0003661653855832029,59.752315626262344,9.219444234498173e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.002356523227047805,3.666761706430076,18.753776710178954,0.00036685503883332455,59.650708979602946,9.36120245032689e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.002919709587213616,3.671726484988972,18.753777713427873,0.00036791224582355674,59.495460020484146,9.540181175400024e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.003617492064504977,3.679315443932635,18.753779249995937,0.0003695317153499822,59.25883593070675,9.767123110805126e-05,
50,21,6.41126806708267e-15,8.850276669143131e-17,4.7066593819801306e-17,2.67008927453172e-16,3.5482902900488005e-17,1.85398480144286e-17,0.9,0.004482037834881091,3.6908898467121256,18.75378160060366,0.000372009739600058,58.89954204529414,0.0001005638824218075,
