N,Cc,Area_um2,CJ,LJ,mode0_GHz,mode1_GHz,mode2_GHz
135,2e-16,0.2,9.000000000000001e-15,4.688841854890915e-09,10.238950022344337,16.609908353946295,19.878912038921488
135,2e-16,0.23673469387755103,1.0653061224489797e-14,3.961262946373359e-09,10.965156735777008,17.353389032277036,20.427780732976153
135,2e-16,0.27346938775510204,1.2306122448979592e-14,3.4291529983530578e-09,11.606241433453011,17.96506621384514,20.859265927753423
135,2e-16,0.3102040816326531,1.3959183673469391e-14,3.0230690906533526e-09,12.179003812334285,18.47800428845273,21.207598908322446
135,2e-16,0.34693877551020413,1.5612244897959187e-14,2.702979422231233e-09,12.695541609691851,18.914815867909038,21.494814192777064
135,2e-16,0.38367346938775515,1.7265306122448985e-14,2.4441835201027107e-09,13.164916060149329,19.291569228119307,21.735761118169677
135,2e-16,0.42040816326530617,1.8918367346938777e-14,2.2306140863073287e-09,13.594123028085145,19.6200356553697,21.940822490524248
135,2e-16,0.4571428571428572,2.0571428571428574e-14,2.0513683115147756e-09,13.98869543119,19.909056635172007,22.117481674295785
135,2e-16,0.4938775510204082,2.2224489795918372e-14,1.898787197435164e-09,14.35309568979061,20.165413500663437,22.271271326372357
135,2e-16,0.5306122448979592,2.3877551020408167e-14,1.767332699151191e-09,14.690981739361685,20.39440111770801,22.406371588343564
135,2e-16,0.5673469387755102,2.553061224489796e-14,1.6529010855370852e-09,15.005393356675585,20.600218021517787,22.526000409846095
135,2e-16,0.6040816326530613,2.718367346938776e-14,1.552386830335506e-09,15.298886319290581,20.786238686159972,22.63267582480563
135,2e-16,0.6408163265306124,2.883673469387756e-14,1.4633965024818777e-09,15.573631298700974,20.955207828570096,22.728396731380915
135,2e-16,0.6775510204081634,3.048979591836736e-14,1.3840557282509327e-09,15.83148824660276,21.109381805141997,22.814770309731223
135,2e-16,0.7142857142857144,3.214285714285715e-14,1.3128757193694562e-09,16.074063340047488,21.250633294496605,22.893103617702643
135,2e-16,0.7510204081632654,3.379591836734695e-14,1.248658972226385e-09,16.302753252526827,21.38052999656044,22.96447060256226
135,2e-16,0.7877551020408164,3.5448979591836745e-14,1.1904313517598696e-09,16.518780044348883,21.500394616661552,23.029761905775544
135,2e-16,0.8244897959183675,3.7102040816326536e-14,1.1373923311369051e-09,16.72321899574488,21.611351156266615,23.089722409267296
135,2e-16,0.8612244897959185,3.8755102040816334e-14,1.0888779663016816e-09,16.91702105280276,21.714361041285656,23.144979907824307
135,2e-16,0.8979591836734695,4.040816326530613e-14,1.04433295858934e-09,17.10103110696457,21.81025161051725,23.196067263851706
135,2e-16,0.9346938775510205,4.206122448979593e-14,1.0032893051949992e-09,17.276003013943622,21.899738792659463,23.243439711239564
135,2e-16,0.9714285714285715,4.371428571428573e-14,9.65349793654012e-10,17.442612033488437,21.983445314762687,23.287488504766355
135,2e-16,1.0081632653061225,4.536734693877551e-14,9.301751048164165e-10,17.601465209020944,22.061915440406686,23.328551785467138
135,2e-16,1.0448979591836736,4.702040816326531e-14,8.974736362877143e-10,17.753110086972633,22.1356269880118,23.36692330309715
135,2e-16,1.0816326530612246,4.867346938775511e-14,8.669933995836031e-10,17.898042087049266,22.205001199217083,23.402859473362646
