N,Cc,Area_um2,CJ,LJ,mode0_GHz,mode1_GHz,mode2_GHz
155,2e-16,0.2,9.000000000000001e-15,4.688841854890915e-09,9.180100062594862,15.416675965325057,18.932074931848618
155,2e-16,0.23673469387755103,1.0653061224489797e-14,3.961262946373359e-09,9.861311405183091,16.1942967720292,19.553122473704207
155,2e-16,0.27346938775510204,1.2306122448979592e-14,3.4291529983530578e-09,10.468070902836253,16.843846548993024,20.04809500192513
155,2e-16,0.3102040816326531,1.3959183673469391e-14,3.0230690906533526e-09,11.014765402475769,17.39576713955289,20.452199466773322
155,2e-16,0.34693877551020413,1.5612244897959187e-14,2.702979422231233e-09,11.511755676931552,17.8712329428834,20.78854302183512
155,2e-16,0.38367346938775515,1.7265306122448985e-14,2.4441835201027107e-09,11.966809150492043,18.285530084759923,21.072957348462992
155,2e-16,0.42040816326530617,1.8918367346938777e-14,2.2306140863073287e-09,12.385932757213332,18.650022302134776,21.316670515699098
155,2e-16,0.4571428571428572,2.0571428571428574e-14,2.0513683115147756e-09,12.77388812084186,18.973361446930475,21.52787554351947
155,2e-16,0.4938775510204082,2.2224489795918372e-14,1.898787197435164e-09,13.134526313127534,19.26226696827889,21.712695545369673
155,2e-16,0.5306122448979592,2.3877551020408167e-14,1.767332699151191e-09,13.471014258636343,19.522046396173934,21.875801100815117
155,2e-16,0.5673469387755102,2.553061224489796e-14,1.6529010855370852e-09,13.785993023584961,19.75695351054966,22.020818315429548
155,2e-16,0.6040816326530613,2.718367346938776e-14,1.552386830335506e-09,14.081691618987053,19.970441171267527,22.15060620340654
155,2e-16,0.6408163265306124,2.883673469387756e-14,1.4633965024818777e-09,14.360010796170071,20.165343734944283,22.267449883957337
155,2e-16,0.6775510204081634,3.048979591836736e-14,1.3840557282509327e-09,14.622586031067458,20.344011195425797,22.373198042887598
155,2e-16,0.7142857142857144,3.214285714285715e-14,1.3128757193694562e-09,14.870835723402344,20.508409487257012,22.46936260125721
155,2e-16,0.7510204081632654,3.379591836734695e-14,1.248658972226385e-09,15.105998667905334,20.66019660865352,22.557192207907523
155,2e-16,0.7877551020408164,3.5448979591836745e-14,1.1904313517598696e-09,15.329163595040741,20.800781165176865,22.637727255336017
155,2e-16,0.8244897959183675,3.7102040816326536e-14,1.1373923311369051e-09,15.54129275127571,20.931367935330673,22.711841629824026
155,2e-16,0.8612244897959185,3.8755102040816334e-14,1.0888779663016816e-09,15.743240932643857,21.05299372152859,22.780274789434667
155,2e-16,0.8979591836734695,4.040816326530613e-14,1.04433295858934e-09,15.93577100347392,21.166555837574904,22.84365669070364
155,2e-16,0.9346938775510205,4.206122448979593e-14,1.0032893051949992e-09,16.119566665002896,21.272834950714195,22.902527359895128
155,2e-16,0.9714285714285715,4.371428571428573e-14,9.65349793654012e-10,16.295243048526928,21.372513549999862,22.95735240646545
155,2e-16,1.0081632653061225,4.536734693877551e-14,9.301751048164165e-10,16.463355570386422,21.466190993548015,23.00853542862662
155,2e-16,1.0448979591836736,4.702040816326531e-14,8.974736362877143e-10,16.62440738543382,21.554395855958074,23.056428014719316
155,2e-16,1.0816326530612246,4.867346938775511e-14,8.669933995836031e-10,16.77885570089536,21.63759612755023,23.101337867517024
155,2e-16,1.1183673469387756,5.0326530612244906e-14,8.385155141958205e-10,16.927117156395532,21.716207691262145,23.14353545038838
155,2e-16,1.1551020408163266,5.1979591836734703e-14,8.118489430729852e-10,17.069572433272164,21.790601408782813,23.183259460115806
155,2e-16,1.1918367346938776,5.36326530612245e-14,7.868262016769001e-10,17.2065702235727,21.861109076172905,23.22072136133302
155,2e-16,1.2285714285714286,5.52857142857143e-14,7.632998368427071e-10,17.338430663790305,21.928028454793708,23.256109165227365
155,2e-16,1.2653061224489797,5.693877551020409e-14,7.411395189988866e-10,17.4654483185675,21.99162754144636,23.28959059558737
155,2e-16,1.3020408163265307,5.859183673469388e-14,7.20229626613338e-10,17.587894784020357,22.052148209136227,23.321315755118977
155,2e-16,1.3387755102040817,6.024489795918367e-14,7.004672283221185e-10,17.70602096789178,22.109809324441972,23.35141938174695
155,2e-16,1.3755102040816327,6.189795918367348e-14,6.817603883966019e-10,17.82005909390752,22.164809427518946,23.38002276667719
155,2e-16,1.4122448979591837,6.355102040816327e-14,6.64026736675303e-10,17.930224469671742,22.217329044897163,23.407235391962878
155,2e-16,1.4489795918367347,6.520408163265306e-14,6.471922560271968e-10,18.03671705099926,22.267532692635207,23.43315633431984
155,2e-16,1.4857142857142858,6.685714285714286e-14,6.31190249696854e-10,18.139722830328974,22.315570617273686,23.457875473233823
155,2e-16,1.5224489795918368,6.851020408163266e-14,6.159604581492088e-10,18.239415072527013,22.36158031387748,23.481474534485
155,2e-16,1.5591836734693878,7.016326530612246e-14,6.014483007582587e-10,18.335955417845735,22.405687853855063,23.50402799468065
155,2e-16,1.5959183673469388,7.181632653061225e-14,5.876042222241812e-10,18.429494868856292,22.44800904985878,23.525603867931576
155,2e-16,1.6326530612244898,7.346938775510206e-14,5.74383127224137e-10,18.52017467572546,22.488650480674227,23.546264392220372
155,2e-16,1.6693877551020408,7.512244897959185e-14,5.617438897057575e-10,18.608127132160995,22.527710395390386,23.566066630073326
155,2e-16,1.7061224489795919,7.677551020408164e-14,5.49648925573337e-10,18.693476292629605,22.565279513152653,23.585062995774578
155,2e-16,1.7428571428571429,7.842857142857144e-14,5.380638194137116e-10,18.77633862000594,22.601441732329544,23.60330171939279
155,2e-16,1.779591836734694,8.008163265306122e-14,5.269569974533369e-10,18.85682357158701,22.636274760867213,23.620827256290607
155,2e-16,1.816326530612245,8.173469387755103e-14,5.162994402014716e-10,18.935034130365466,22.669850677879783,23.637680649444523
155,2e-16,1.853061224489796,8.338775510204082e-14,5.060644292723676e-10,19.01106728757004,22.702236435088885,23.65389985080507
155,2e-16,1.889795918367347,8.504081632653062e-14,4.962273237357557e-10,19.085014481723913,22.73349430550999,23.669520006999104
155,2e-16,1.926530612244898,8.669387755102041e-14,4.867653620543535e-10,19.156961998819572,22.763682285756094,23.68457371390899
155,2e-16,1.9632653061224492,8.834693877551022e-14,4.776574862570787e-10,19.226991337654244,22.79285445746978,23.69909124401537
155,2e-16,2.0,9.000000000000001e-14,4.688841854890916e-10,19.29517954388412,22.821061312655143,23.713100749841374
155,2.36734693877551e-16,0.2,9.000000000000001e-15,4.688841854890915e-09,9.09608612570382,15.326709329038799,18.868493143786527
155,2.36734693877551e-16,0.23673469387755103,1.0653061224489797e-14,3.961262946373359e-09,9.773301696343786,16.106147073120184,19.4939158202339
155,2.36734693877551e-16,0.27346938775510204,1.2306122448979592e-14,3.4291529983530578e-09,10.376907224763363,16.75793802157431,19.9928272376871
155,2.36734693877551e-16,0.3102040816326531,1.3959183673469391e-14,3.0230690906533526e-09,10.921107548187841,17.312302523071992,20.40045286123938
155,2.36734693877551e-16,0.34693877551020413,1.5612244897959187e-14,2.702979422231233e-09,11.416131680437212,17.79028503464375,20.7399410214547
155,2.36734693877551e-16,0.38367346938775515,1.7265306122448985e-14,2.4441835201027107e-09,11.869648235321913,18.207094540352152,21.0271687563553
155,2.36734693877551e-16,0.42040816326530617,1.8918367346938777e-14,2.2306140863073287e-09,12.28758803662413,18.57404914196099,21.27340687050869
155,2.36734693877551e-16,0.4571428571428572,2.0571428571428574e-14,2.0513683115147756e-09,12.674652845224154,18.899774320043797,21.486886322553453
155,2.36734693877551e-16,0.4938775510204082,2.2224489795918372e-14,1.898787197435164e-09,13.034645854873956,19.190975127366094,21.673763034553055
155,2.36734693877551e-16,0.5306122448979592,2.3877551020408167e-14,1.767332699151191e-09,13.370695170714242,19.45295221249945,21.838735630760315
155,2.36734693877551e-16,0.5673469387755102,2.553061224489796e-14,1.6529010855370852e-09,13.685410024812242,19.68995720029171,21.985454085137246
155,2.36734693877551e-16,0.6040816326530613,2.718367346938776e-14,1.552386830335506e-09,13.980993071361866,19.905443748822872,22.116797716190476
155,2.36734693877551e-16,0.6408163265306124,2.883673469387756e-14,1.4633965024818777e-09,14.259323060971557,20.102248824709147,22.235068944446326
155,2.36734693877551e-16,0.6775510204081634,3.048979591836736e-14,1.3840557282509327e-09,14.522016975449006,20.282726102370393,22.342131240607817
