N,Cc,Area_um2,CJ,LJ,mode0_GHz,mode1_GHz,mode2_GHz
150,2e-16,0.2,9.000000000000001e-15,4.688841854890915e-09,9.425537352432661,15.70430136089883,19.167004539619562
150,2e-16,0.23673469387755103,1.0653061224489797e-14,3.961262946373359e-09,10.118072333447142,16.475409961308596,19.771374450826
150,2e-16,0.27346938775510204,1.2306122448979592e-14,3.4291529983530578e-09,10.733689675485167,17.117216363522072,20.25143671981308
150,2e-16,0.3102040816326531,1.3959183673469391e-14,3.0230690906533526e-09,11.287315906637618,17.66085182879301,20.642281791722173
150,2e-16,0.34693877551020413,1.5612244897959187e-14,2.702979422231233e-09,11.78970196488244,18.12788836258527,20.966832544468446
150,2e-16,0.38367346938775515,1.7265306122448985e-14,2.4441835201027107e-09,12.248907384079285,18.533843182949056,21.24073130576392
150,2e-16,0.42040816326530617,1.8918367346938777e-14,2.2306140863073287e-09,12.671163662746817,18.89021289634712,21.47503325725788
150,2e-16,0.4571428571428572,2.0571428571428574e-14,2.0513683115147756e-09,13.06140866878688,19.205722930255003,21.67778075658244
150,2e-16,0.4938775510204082,2.2224489795918372e-14,1.898787197435164e-09,13.42363410322395,19.48712998471608,21.85496824704007
150,2e-16,0.5306122448979592,2.3877551020408167e-14,1.767332699151191e-09,13.761120629399205,19.739756437429715,22.011157323812537
150,2e-16,0.5673469387755102,2.553061224489796e-14,1.6529010855370852e-09,14.07660234289894,19.96785712811579,22.14988199111312
150,2e-16,0.6040816326530613,2.718367346938776e-14,1.552386830335506e-09,14.372385069134353,20.174877604763065,22.273923357590267
150,2e-16,0.6408163265306124,2.883673469387756e-14,1.4633965024818777e-09,14.650433499077794,20.36363998364266,22.385500468871214
150,2e-16,0.6775510204081634,3.048979591836736e-14,1.3840557282509327e-09,14.912436702580159,20.536479292986673,22.486405769458095
150,2e-16,0.7142857142857144,3.214285714285715e-14,1.3128757193694562e-09,15.159858273252134,20.69534518836609,22.57810311161685
150,2e-16,0.7510204081632654,3.379591836734695e-14,1.248658972226385e-09,15.393975317526843,20.841878976401098,22.661799882562047
150,2e-16,0.7877551020408164,3.5448979591836745e-14,1.1904313517598696e-09,15.615909193920979,20.97747272588551,22.7385009010824
150,2e-16,0.8244897959183675,3.7102040816326536e-14,1.1373923311369051e-09,15.826650049892388,21.10331518214577,22.809049250429407
150,2e-16,0.8612244897959185,3.8755102040816334e-14,1.0888779663016816e-09,16.02707662617591,21.220427822825375,22.874157603425743
150,2e-16,0.8979591836734695,4.040816326530613e-14,1.04433295858934e-09,16.21797240185514,21.329693455482055,22.934432529470506
150,2e-16,0.9346938775510205,4.206122448979593e-14,1.0032893051949992e-09,16.400038875851532,21.431879107756497,22.990393553995677
150,2e-16,0.9714285714285715,4.371428571428573e-14,9.65349793654012e-10,16.573906582937443,21.527654503717628,23.042488247611644
150,2e-16,1.0081632653061225,4.536734693877551e-14,9.301751048164165e-10,16.740144299557244,21.617607093614247,23.091104278460012
150,2e-16,1.0448979591836736,4.702040816326531e-14,8.974736362877143e-10,16.899266790033753,21.702254368163313,23.136579118345942
150,2e-16,1.0816326530612246,4.867346938775511e-14,8.669933995836031e-10,17.051741365966038,21.782054015633666,23.179207919236877
150,2e-16,1.1183673469387756,5.0326530612244906e-14,8.385155141958205e-10,17.1979934731933,21.857412351985904,23.21924995057835
150,2e-16,1.1551020408163266,5.1979591836734703e-14,8.118489430729852e-10,17.33841147628258,21.92869135855779,23.256933895389114
150,2e-16,1.1918367346938776,5.36326530612245e-14,7.868262016769001e-10,17.4733507764209,21.996214589456088,23.29246223457198
150,2e-16,1.2285714285714286,5.52857142857143e-14,7.632998368427071e-10,17.603137372185962,22.06027215567025,23.326014897594636
150,2e-16,1.2653061224489797,5.693877551020409e-14,7.411395189988866e-10,17.728070952020133,22.12112495054952,23.357752318962557
150,2e-16,1.3020408163265307,5.859183673469388e-14,7.20229626613338e-10,17.8484275909853,22.179008248462203,23.38781801041606
