N,Cc,Area_um2,CJ,LJ,mode0_GHz,mode1_GHz,mode2_GHz
145,2e-16,0.2,9.000000000000001e-15,4.688841854890915e-09,9.683260080733634,15.999073666797115,19.403317725163348
145,2e-16,0.23673469387755103,1.0653061224489797e-14,3.961262946373359e-09,10.387114530913863,16.762385745217262,19.99009512699474
145,2e-16,0.27346938775510204,1.2306122448979592e-14,3.4291529983530578e-09,11.011454388918425,17.39534238028697,20.454596027947975
145,2e-16,0.3102040816326531,1.3959183673469391e-14,3.0230690906533526e-09,11.57178566175939,17.92974767047843,20.831713527226054
145,2e-16,0.34693877551020413,1.5612244897959187e-14,2.702979422231233e-09,12.079277259818005,18.38755016139732,21.14413227603657
145,2e-16,0.38367346938775515,1.7265306122448985e-14,2.4441835201027107e-09,12.54230076020416,18.784477532411632,21.407268687860743
145,2e-16,0.42040816326530617,1.8918367346938777e-14,2.2306140863073287e-09,12.967326772617426,19.132140790925142,21.63197984478217
145,2e-16,0.4571428571428572,2.0571428571428574e-14,2.0513683115147756e-09,13.359480155919337,19.439323052990567,21.826139752576488
145,2e-16,0.4938775510204082,2.2224489795918372e-14,1.898787197435164e-09,13.722901243653935,19.71280486324021,21.99560156962682
145,2e-16,0.5306122448979592,2.3877551020408167e-14,1.767332699151191e-09,14.06099042415781,19.957912236998208,22.144808775564524
145,2e-16,0.5673469387755102,2.553061224489796e-14,1.6529010855370852e-09,14.376579304464505,20.17889173515014,22.277196573454688
145,2e-16,0.6040816326530613,2.718367346938776e-14,1.552386830335506e-09,14.672053872102335,20.37917381945488,22.395463190056628
145,2e-16,0.6408163265306124,2.883673469387756e-14,1.4633965024818777e-09,14.949445242308933,20.561561886394646,22.5017578602809
145,2e-16,0.6775510204081634,3.048979591836736e-14,1.3840557282509327e-09,15.210497902228825,20.728370586444246,22.597813952988087
145,2e-16,0.7142857142857144,3.214285714285715e-14,1.3128757193694562e-09,15.456721953523756,20.88152876268686,22.68504508297549
145,2e-16,0.7510204081632654,3.379591836734695e-14,1.248658972226385e-09,15.689433734936925,21.02265722043839,22.76461570340272
145,2e-16,0.7877551020408164,3.5448979591836745e-14,1.1904313517598696e-09,15.90978784883518,21.153128279388245,22.837493760614777
145,2e-16,0.8244897959183675,3.7102040816326536e-14,1.1373923311369051e-09,16.118802723240528,21.27411193364815,22.904490520107704
145,2e-16,0.8612244897959185,3.8755102040816334e-14,1.0888779663016816e-09,16.3173812402657,21.386612028310935,22.96629107241687
145,2e-16,0.8979591836734695,4.040816326530613e-14,1.04433295858934e-09,16.50632754920286,21.49149489852775,23.02347797088829
145,2e-16,0.9346938775510205,4.206122448979593e-14,1.0032893051949992e-09,16.686360893588862,21.58951225162116,23.076549741986067
145,2e-16,0.9714285714285715,4.371428571428573e-14,9.65349793654012e-10,16.858127075827003,21.681319605300338,23.125935521725747
145,2e-16,1.0081632653061225,4.536734693877551e-14,9.301751048164165e-10,17.022208034161316,21.767491261947715,23.17200673305713
145,2e-16,1.0448979591836736,4.702040816326531e-14,8.974736362877143e-10,17.17912989768265,21.848532558417553,23.215086479963887
145,2e-16,1.0816326530612246,4.867346938775511e-14,8.669933995836031e-10,17.32936980397393,21.92488995497632,23.255457163105895
145,2e-16,1.1183673469387756,5.0326530612244906e-14,8.385155141958205e-10,17.473361703062864,21.99695939706634,23.293366698082835
145,2e-16,1.1551020408163266,5.1979591836734703e-14,8.118489430729852e-10,17.61150132503264,22.065093286507786,23.32903362677856
145,2e-16,1.1918367346938776,5.36326530612245e-14,7.868262016769001e-10,17.74415045307564,22.129606325551595,23.36265134519523
145,2e-16,1.2285714285714286,5.52857142857143e-14,7.632998368427071e-10,17.871640616227502,22.19078044149099,23.394391621066234
145,2e-16,1.2653061224489797,5.693877551020409e-14,7.411395189988866e-10,17.99427629446262,22.248868956777567,23.424407536724164
