N,Cc,Area_um2,CJ,LJ,mode0_GHz,mode1_GHz,mode2_GHz
160,2e-16,0.2,9.000000000000001e-15,4.688841854890915e-09,8.946174395394051,15.136186407683095,18.698788688399162
160,2e-16,0.23673469387755103,1.0653061224489797e-14,3.961262946373359e-09,9.616110684004633,15.91912847574791,19.335601103848855
160,2e-16,0.27346938775510204,1.2306122448979592e-14,3.4291529983530578e-09,10.213935583664833,16.575380955681766,19.844823680688485
160,2e-16,0.3102040816326531,1.3959183673469391e-14,3.0230690906533526e-09,10.75353260068156,17.13468696730569,20.261705296855595
160,2e-16,0.34693877551020413,1.5612244897959187e-14,2.702979422231233e-09,11.244897940447059,17.61780772535094,20.60948661609427
160,2e-16,0.38367346938775515,1.7265306122448985e-14,2.4441835201027107e-09,11.695525437973524,18.03978167926847,20.90415372608998
160,2e-16,0.42040816326530617,1.8918367346938777e-14,2.2306140863073287e-09,12.111211119422597,18.411824188107094,21.15708316483866
160,2e-16,0.4571428571428572,2.0571428571428574e-14,2.0513683115147756e-09,12.496550571539245,18.74249980326886,21.37660128608601
160,2e-16,0.4938775510204082,2.2224489795918372e-14,1.898787197435164e-09,12.85526193783682,19.038478898136255,21.568947390381144
160,2e-16,0.5306122448979592,2.3877551020408167e-14,1.767332699151191e-09,13.190404249713346,19.305044105039535,21.738891922282818
160,2e-16,0.5673469387755102,2.553061224489796e-14,1.6529010855370852e-09,13.504529995254122,19.546439659234395,21.890146340169583
160,2e-16,0.6040816326530613,2.718367346938776e-14,1.552386830335506e-09,13.799794761839989,19.76611858819705,22.02564251061737
160,2e-16,0.6408163265306124,2.883673469387756e-14,1.4633965024818777e-09,14.078037937612445,19.966921475571663,22.14772780212547
160,2e-16,0.6775510204081634,3.048979591836736e-14,1.3840557282509327e-09,14.340843350965807,20.15120821398131,22.258304219443094
160,2e-16,0.7142857142857144,3.214285714285715e-14,1.3128757193694562e-09,14.589585663623465,20.32095673928162,22.358929499738743
160,2e-16,0.7510204081632654,3.379591836734695e-14,1.248658972226385e-09,14.825466430920951,20.477838120891466,22.45089180333641
160,2e-16,0.7877551020408164,3.5448979591836745e-14,1.1904313517598696e-09,15.049542526607455,20.62327442843172,22.535265727131858
160,2e-16,0.8244897959183675,3.7102040816326536e-14,1.1373923311369051e-09,15.26274883085698,20.75848385793703,22.612954882337277
160,2e-16,0.8612244897959185,3.8755102040816334e-14,1.0888779663016816e-09,15.465916543485111,20.88451630320983,22.684724658694456
160,2e-16,0.8979591836734695,4.040816326530613e-14,1.04433295858934e-09,15.6597881160784,21.00228167146016,22.751227720766224
160,2e-16,0.9346938775510205,4.206122448979593e-14,1.0032893051949992e-09,15.845029539208616,21.112572626243292,22.813024053033107
160,2e-16,0.9714285714285715,4.371428571428573e-14,9.65349793654012e-10,16.022240537743993,21.216083005648265,22.87059686866709
160,2e-16,1.0081632653061225,4.536734693877551e-14,9.301751048164165e-10,16.191963094959675,21.313422852048614,22.924365345968305
160,2e-16,1.0448979591836736,4.702040816326531e-14,8.974736362877143e-10,16.3546886292281,21.405130763539344,22.97469490764783
160,2e-16,1.0816326530612246,4.867346938775511e-14,8.669933995836031e-10,16.510864075127717,21.491684111043533,23.021905579406486
160,2e-16,1.1183673469387756,5.0326530612244906e-14,8.385155141958205e-10,16.660897066786596,21.573507541654603,23.066278834310328
160,2e-16,1.1551020408163266,5.1979591836734703e-14,8.118489430729852e-10,16.80516038025011,21.65098009617038,23.108063233926547
160,2e-16,1.1918367346938776,5.36326530612245e-14,7.868262016769001e-10,16.943995760185466,21.724441198602314,23.147479106209467
